32,0.00362639,0.000409621,0.000345992,9.6417e-05,8.64e-05
32,0.00317784,8.0622e-05,7.2499e-05,5.7662e-05,6.3751e-05
32,0.00198958,8.0982e-05,8.2873e-05,6.5283e-05,5.8784e-05
32,0.00180612,7.6637e-05,8.5299e-05,9.0435e-05,7.7041e-05
32,0.00193938,6.8679e-05,6.6721e-05,5.2129e-05,4.9918e-05
64,0.00529655,0.00203844,0.000385699,0.000209371,0.000179565
64,0.00445005,0.000407757,0.000334463,0.000246474,0.000224646
64,0.00669959,0.000336145,0.000309339,0.000218384,0.000189941
64,0.00256015,0.000425389,0.000390232,0.00121987,0.000259707
64,0.00310671,0.00036447,0.000385845,0.000246014,0.000256884
128,0.0126356,0.00160505,0.00172522,0.000808717,0.000949354
128,0.0125758,0.00177097,0.00178696,0.00094804,0.000911487
128,0.00597542,0.0018602,0.00791973,0.00130324,0.0132209
128,0.00626274,0.00173349,0.00152584,0.0022177,0.00274846
128,0.00647983,0.00180443,0.00184842,0.000986668,0.00154544
256,0.0227905,0.00804617,0.00712103,0.0110888,0.00230873
256,0.0140273,0.0188739,0.00802155,0.00390921,0.0254182
256,0.0284436,0.0126355,0.00773723,0.00421912,0.0101508
256,0.031367,0.0276081,0.0217113,0.00384512,0.0150002
256,0.0280876,0.00987498,0.0159505,0.00303887,0.00742545
512,0.0588712,0.033999,0.0513765,0.0177384,0.0152163
512,0.0764803,0.0622127,0.0366896,0.0161676,0.0341625
512,0.0637006,0.123565,0.104163,0.0574022,0.0140438
512,0.0528423,0.0524462,0.0315506,0.0297581,0.0119726
512,0.0388305,0.0401749,0.044198,0.0138326,0.0169942
1024,0.0993596,0.149772,0.145465,0.0506103,0.0491724
1024,0.0898438,0.148219,0.138577,0.0473458,0.050762
1024,0.0952266,0.157365,0.153708,0.0557621,0.0540135
1024,0.109167,0.150823,0.149688,0.0493572,0.0560745
1024,0.0881246,0.137616,0.133342,0.0476897,0.0496127
2048,0.23654,0.613421,0.635469,0.223833,0.172416
2048,0.217737,0.575469,0.592348,0.171714,0.171808
2048,0.220928,0.572748,0.555548,0.180387,0.176826
2048,0.229037,0.629966,0.591333,0.184153,0.173312
2048,0.211313,0.603304,0.610157,0.203034,0.216023
4096,1.19695,3.02686,2.967,0.95918,0.748492
4096,0.723865,2.85201,2.70236,0.745939,0.709073
4096,0.728973,2.6449,2.55068,0.705685,0.713656
4096,0.717937,2.63246,2.74192,0.777497,0.743672
4096,0.818171,2.89644,2.91198,0.733673,0.736709
8192,3.04857,12.0833,10.916,4.01728,3.80438
8192,3.2966,12.0343,11.8885,3.13436,3.47026
8192,2.87255,12.6605,11.922,3.29517,3.43834
8192,3.08983,12.4937,12.6401,3.07855,3.65694
8192,2.75102,11.1191,10.6346,2.89979,2.83273
